,words,ner,task
612,"['Болен', 'в', 'течение', 'трѐх', 'месяцев', '.']","['O', 'O', 'O', 'O', 'O', 'O']",302
613,"['При', 'осмотре', ':', 'пальпируются', 'увеличенные', 'подвижные', ',', 'не', 'спаянные', 'с', 'кожей', 'плотно-эластические', 'лимфоузлы', ',', 'в', 'шейно-надключичной', 'области', 'слева', 'сливающиеся', 'между', 'собой', 'в', 'конгломераты', '.']","['O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",302
614,"['Дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'O']",302
615,"['ЧДД', '–', '17', 'в', 'мин', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",302
616,"['Тоны', 'сердца', 'ясные', ',', 'ритмичные', '.']","['PHY-START', 'PHY', 'PHY', 'O', 'PHY-START', 'O']",302
617,"['ЧСС', '–', '82', 'уд', '/', 'мин', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",302
618,"['Печень', 'у', 'рѐберной', 'дуги', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'O']",302
619,"['Селезѐнка', 'не', 'увеличена', '.']","['PHY-START', 'PHY', 'PHY', 'O']",302
620,"['В', 'общем', 'анализе', 'крови', ':', 'гемоглобин', '–', '100,0', 'г', '/', 'л', ',', 'лейкоциты', '–', '3,2', '×', '10', '9', '/', 'л', ',', 'эозинофилы', '–', '11%', ',', 'палочкоядерные', '–', '4%', ',', 'сегментоядерные', '–', '67%', ',', 'лимфоциты', '–', '14%', ',', 'моноциты', '–', '6%', ',', 'тромбоциты', '–', '200000', ',', 'COЭ', '–', '20', 'мм', '/', 'час', '.']","['O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",302
621,"['В', 'биоптате', 'лимфоузла', '–', 'клетки', 'Березовского-Штернберга', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",302
622,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",302
623,"['Назовите', 'предполагаемый', 'диагноз', '.']","['O', 'O', 'O', 'O']",302
624,"['2', '.', 'Предложите', 'план', 'дополнительного', 'обследования', 'больного', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",302
625,"['3', '.', 'Какая', 'стадия', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O']",302
626,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",302
627,"['5', '.', 'Предложите', 'план', 'лечения', '.']","['O', 'O', 'O', 'O', 'O', 'O']",302
628,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '370', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '303', '[', 'K003201', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Мужчина', '56', 'лет', 'в', 'течение', '12', 'лет', 'отмечает', 'повышение', 'уровня', 'мочевой', 'кислоты', 'до', '850', 'мкмоль', '/', 'л', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
629,"['Нерегулярно', 'принимает', 'Аллопуринол', '.']","['O', 'O', 'O', 'O']",303
630,"['Отмечал', 'несколько', 'приступов', 'артрита', 'в', 'области', 'локтевых', 'и', 'плечевых', 'суставов', 'за', 'последние', '2', 'года', '.']","['O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O']",303
631,"['В', 'течение', '3', 'лет', 'повышение', 'АД', 'до', '200', '/', '120', 'мм', 'рт', '.', 'ст', '.', 'Лечение', 'комбинацией', 'ингибиторов', 'АПФ', '–', 'Эналаприл', '10', 'мг', 'и', 'блокаторов', 'медленных', 'кальциевых', 'каналов', '–', 'Амлодипин', '10', 'мг', '\uf02d', 'неэффективно', '.']","['O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
632,"['Масса', 'тела', 'избыточная', '.']","['PAT-START', 'PAT', 'PAT', 'O']",303
633,"['Отмечена', 'пастозность', 'лица', 'и', 'нижних', 'конечностей', '.']","['O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
634,"['Температура', 'тела', '36,6', '°', 'С', '.', 'Имеются', 'тофусы', 'в', 'области', 'проксимальных', 'межфаланговых', 'суставов', 'с', 'обеих', 'сторон', ',', 'в', 'области', 'локтевых', 'суставов', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
635,"['В', 'лѐгких', 'дыхание', 'везикулярное', '.']","['O', 'O', 'PHY-START', 'PHY', 'O']",303
636,"['Сердце', ':', 'тоны', 'правильные', ',', '80', 'в', 'мин', '.', ',', 'акцент', 'II', 'тона', 'над', 'аортой', '.']","['O', 'O', 'PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
637,"['Живот', 'мягкий', ',', 'безболезненный', '.']","['PHY-START', 'PHY', 'O', 'PHY-START', 'O']",303
638,"['Печень', 'и', 'селезѐнка', 'не', 'увеличены', '.']","['PHY-START', 'O', 'PHY-START', 'PHY', 'PHY', 'O']",303
639,"['Анализ', 'крови', ':', 'Нв', '–', '110', 'г', '/', 'л', ',', 'лейкоциты', '–', '5,4', '×', '10', '9', '/', 'л', ',', 'СОЭ', '–', '12', 'мм', '/', 'ч', '.', 'Общий', 'анализ', 'мочи', ':', 'относительная', 'плотность', '1,008', 'г', '/', 'л', ',', 'белок', '–', '0,066', 'г', '/', 'л', ',', 'лейкоциты', '–', '3', '–', '4', 'в', 'поле', 'зрения', ',', 'цилиндры', '–', 'до', '15', 'в', 'поле', 'зрения', ',', 'кристаллы', 'мочевой', 'кислоты', '.']","['O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'O', 'O', 'O', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",303
640,"['Креатинин', 'сыворотки', 'крови', '–', '200', 'мкмоль', '/', 'л', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
641,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",303
642,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",303
643,"['2', '.', 'Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
644,"['3', '.', 'Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
645,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
646,"['5', '.', 'Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
647,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '371', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '304', '[', 'K003202', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', 'А', '.', '24', 'лет', 'жалуется', 'на', 'головную', 'боль', ',', 'слабость', ',', 'боли', 'в', 'суставах', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'O', 'PAT-START', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",304
648,"['Больна', '3', 'года', '.']","['O', 'O', 'O', 'O']",304
649,"['Заболевание', 'началось', 'с', 'высокой', 'температуры', ',', 'появления', 'эритематозной', 'сыпи', 'на', 'туловище', 'и', 'конечностях', 'и', 'макрогематурии', '.']","['O', 'O', 'O', 'PAT-START', 'PAT', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'O']",304
650,"['Получала', 'нерегулярно', 'Преднизолон', '30', 'мг', 'в', 'сутки', ',', 'но', 'в', 'дальнейшем', 'от', 'лечения', 'отказалась', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",304
651,"['Спустя', 'год', 'возник', 'артрит', ',', 'появилось', 'генерализованное', 'увеличение', 'лимфоузлов', '.']","['O', 'O', 'O', 'PAT-START', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",304
652,"['При', 'обследовании', 'был', 'выявлен', 'перикардит', ',', 'плеврит', '.']","['O', 'O', 'O', 'O', 'PAT-START', 'O', 'PAT-START', 'O']",304
653,"['Настоящее', 'ухудшение', 'в', 'течение', '2', 'месяцев', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",304
654,"['Объективно', ':', 'состояние', 'тяжѐлое', '.']","['O', 'O', 'O', 'O', 'O']",304
655,"['Питание', 'пониженное', '.']","['PAT-START', 'PAT', 'O']",304
656,"['Кожные', 'покровы', 'сухие', ',', 'отмечаются', 'участки', 'эритематозной', 'сыпи', 'на', 'коже', 'спины', '.']","['PAT-START', 'PAT', 'PAT', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",304
657,"['Пальпируются', 'увеличенные', 'лимфатические', 'узлы', 'до', '1', 'см', 'в', 'диаметре', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",304
658,"['Отмечается', 'скованность', ',', 'отѐчность', 'в', 'межфаланговых', 'суставах', 'кистей', '.']","['O', 'PAT-START', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",304
659,"['Деформаций', 'нет', '.']","['PHY-START', 'PHY', 'O']",304
660,"['Дыхание', 'ослабленное', 'в', 'нижних', 'отделах', 'с', 'обеих', 'сторон', ',', 'там', 'же', 'притупление', 'при', 'перкуссии', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",304
661,"['Сердце', 'расширено', 'в', 'поперечнике', '(', '14,5', 'см', ')', ',', 'тоны', 'глухие', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'O']",304
662,"['Пульс', '–', '108', 'уд', '/', 'мин', '.', ',', 'ритм', 'правильный', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PHY-START', 'PHY', 'O']",304
663,"['Артериальное', 'давление', '–', '150', '/', '90', 'мм', 'рт', '.', 'ст', '.', 'Печень', 'выступает', 'из-под', 'края', 'рѐберной', 'дуги', 'на', '1,5', 'см', '.', 'Селезѐнка', 'не', 'пальпируется', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'O']",304
664,"['Отѐчность', 'голеней', '.']","['PAT-START', 'PAT', 'O']",304
665,"['Анализ', 'крови', ':', 'гемоглобин', '–', '64', 'г', '/', 'л', ',', 'эритроциты', '–', '1,8', '×', '10', '12', '/', 'л', ',', 'тромбоциты', '–', '180', '×', '10', '9', '/', 'л', ',', 'лейкоциты', '–', '4,2', '×', '10', '9', '/', 'л', ',', 'СОЭ', '–', '56', 'мм', '/', 'ч', '.', 'Анализ', 'мочи', ':', 'удельный', 'вес', '–', '1010', ',', 'белок', '–', '1,2%', ',', 'в', 'осадке', 'до', '40', 'эритроцитов', 'в', 'поле', 'зрения', ',', 'холестерин', 'сыворотки', 'крови', '–', '6,4', 'ммоль', '/', 'л', ',', 'креатинин', 'сыворотки', 'крови', '–', '124', 'мкмоль', '/', 'л', ',', 'общий', 'белок', 'сыворотки', 'крови', '–', '51', 'г', '/', 'л', ',', 'альбумин', '–', '25', 'г', '/', 'л', '.']","['O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",304
666,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",304
667,"['Назовите', 'предполагаемый', 'диагноз', '.']","['O', 'O', 'O', 'O']",304
668,"['2', '.', 'Предложите', 'план', 'дополнительного', 'обследования', 'больного', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",304
669,"['3', '.', 'Чем', 'обусловлены', 'изменения', 'лабораторных', 'показателей', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",304
670,"['4', '.', 'С', 'какими', 'заболеваниями', 'проводится', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",304
671,"['5', '.', 'Предложите', 'план', 'лечения', '.']","['O', 'O', 'O', 'O', 'O', 'O']",304
672,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '372', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '305', '[', 'K003179', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'Н', '.', '49', 'лет', 'поступил', 'с', 'приѐма', 'врача-терапевта', 'участкового', 'в', 'терапевтическое', 'отделение', 'с', 'жалобами', 'на', 'повышение', 'температуры', 'тела', 'до', '38,2', '°', 'С', 'с', 'ознобом', ',', 'одышку', ',', 'кашель', 'со', 'скудной', 'мокротой', ',', 'боль', 'в', 'правом', 'боку', 'при', 'глубоком', 'дыхании', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",305
673,"['Болен', 'в', 'течение', '5', 'дней', '.']","['O', 'O', 'O', 'O', 'O', 'O']",305
674,"['Объективно', ':', 'состояние', 'средней', 'тяжести', ',', 'цианоз', 'губ', ',', 'кожные', 'покровы', 'бледные', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",305
675,"['Левая', 'половина', 'грудной', 'клетки', 'отстаѐт', 'при', 'дыхании', ',', 'под', 'лопаткой', 'слева', 'укорочение', 'перкуторного', 'звука', ',', 'там', 'же', 'выслушивается', 'крепитация', ',', 'частота', 'дыхательных', 'движений', '(', 'ЧДД', ')', '–', '25', 'в', 'мин', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",305
676,"['Тоны', 'сердца', 'приглушены', ',', 'ритмичны', ',', 'пульс', '–', '100', 'уд', '/', 'мин', '.', ',', 'артериальное', 'давление', '(', 'АД', ')', '–', '100', '/', '70', 'мм', 'рт', '.', 'ст', '.', 'Живот', 'мягкий', ',', 'безболезненный', ',', 'печень', 'и', 'селезѐнка', 'не', 'увеличены', '.']","['PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PHY-START', 'PHY', 'O', 'PHY-START', 'O', 'PHY-START', 'O', 'PHY-START', 'PHY', 'PHY', 'O']",305
677,"['Отѐков', 'нет', '.']","['PHY-START', 'PHY', 'O']",305
678,"['На', 'рентгенограмме', 'в', 'области', 'нижней', 'доли', 'левого', 'лѐгкого', 'выявлена', 'инфильтрация', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",305
679,"['В', 'гемограмме', ':', 'гемоглобин', '–', '126', 'г', '/', 'л', ';', 'лейкоциты', '–', '12', 'тысяч', ',', 'палочкоядерные', '–', '11%', ',', 'сегментоядерные', '–', '46%', ',', 'СОЭ', '–', '38мм', '/', 'час', '.']","['O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",305
680,"['Больному', 'был', 'назначен', 'Ампициллин', '1000000', 'ЕД', 'в', '/', 'м', '6', 'раз', 'в', 'сутки', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",305
681,"['На', '5', 'день', 'лечения', 'состояние', 'больного', 'ухудшилось', ',', 'температура', 'тела', 'повысилась', 'до', '40,1', '°', 'С', ',', 'появилась', 'обильная', 'гнойная', 'мокрота', ',', 'наросли', 'признаки', 'интоксикации', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O']",305
682,"['На', 'компьютерной', 'томографии', 'лѐгких', 'в', 'нижней', 'доле', 'слева', 'выявлена', 'полость', 'до', '1,2', 'см', 'в', 'диаметре', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",305
683,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",305
684,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",305
685,"['2', '.', 'Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",305
686,"['3', '.', 'Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",305
687,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",305
688,"['5', '.', 'Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",305
754,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '376', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '309', '[', 'K003183', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', '52', 'лет', '3', 'день', 'после', 'операции', 'аппендэктомии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",309
755,"['При', 'попытке', 'подняться', 'с', 'постели', 'внезапно', 'появилась', 'одышка', ',', 'сухой', 'кашель', ',', 'давящая', 'боль', 'по', 'всей', 'передней', 'поверхности', 'грудной', 'клетки', ',', 'резкая', 'общая', 'слабость', ',', 'через', 'сутки', 'присоединилось', 'кровохаркание', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'O', 'PAT-START', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'PAT-START', 'O']",309
756,"['Объективно', ':', 'состояние', 'средней', 'тяжести', ',', 'цианоз', ',', 'набухание', 'шейных', 'вен', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",309
757,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['O', 'O', 'PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'O']",309
758,"['Частота', 'дыхательных', 'движений', '(', 'ЧДД', ')', '–', '36', 'в', 'минуту', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",309
759,"['Тоны', 'сердца', 'приглушены', ',', 'ритм', 'правильный', ',', 'акцент', '2', 'тона', 'на', 'лѐгочной', 'артерии', '.']","['PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",309
760,"['ЭКГ', ':', 'правограмма', ',', 'глубокий', 'зубец', 'S', 'в', 'I', 'отведении', ',', 'зубец', 'Q', 'в', 'III', 'отведении', ',', 'глубиной', '1', '/', '3', 'зубца', 'R', 'и', 'продолжительностью', '0,02', 'секунды', '.']","['O', 'O', 'PAT-START', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",309
761,"['Депрессия', 'сегмента', 'SТ', 'и', 'отрицательный', 'зубец', 'Т', 'в', 'V1', '–', 'V3', 'отведениях', ',', 'высокие', 'зубцы', 'Р', 'в', 'стандартных', 'отведениях', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",309
762,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",309
763,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",309
764,"['2', '.', 'Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",309
765,"['3', '.', 'Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",309
